"id"	"anno"	"gene"	"A_met"	"A_unmet"	"B_met"	"B_unmet"	"p.value"	"rateA"	"rateB"	"diff"	"padj_fdr"	"log_padj_fdr"	"sig"
"ENSG00000134283"	"CGI_promoter"	"PPHLN1"	3.1	27.9	2	0	0.0189393939393939	10	100	90	0.734085036410618	0.134253628497043	FALSE
"ENSG00000073670"	"body"	"ADAM11"	16.02	6.98	2.94	11.06	0.00694064476044454	69.65	21	-48.65	0.738366463877078	0.131728036906143	FALSE
"ENSG00000161217"	"body"	"PCYT1A"	60.96	20.04	1.02	4.98	0.00687383761926794	75.26	17	-58.26	0.738366463877078	0.131728036906143	FALSE
"ENSG00000181744"	"CGI_promoter"	"C3orf58"	5.98	8.02	0	11	0.0195652173913043	42.71	0	-42.71	0.752508361204013	0.123488670213067	FALSE
"ENSG00000108384"	"CGI_promoter"	"RAD51C"	30.85	40.15	5	0	0.0204056976948109	43.45	100	56.55	0.757764219602007	0.12046590525827	FALSE
"ENSG00000141506"	"CGI_promoter"	"PIK3R5"	13.98	4.02	3	7	0.0203636180752885	77.67	30	-47.67	0.757764219602007	0.12046590525827	FALSE
"ENSG00000162631"	"CGI_promoter"	"NTNG1"	16	36	7.02	1.98	0.0204596339292542	30.77	78	47.23	0.757764219602007	0.12046590525827	FALSE
"ENSG00000163638"	"CGI_promoter"	"ADAMTS9"	15.02	33.98	7.02	1.98	0.0200580024707683	30.65	78	47.35	0.757764219602007	0.12046590525827	FALSE
"ENSG00000185989"	"CGI_promoter"	"RASA3"	2.95	27.05	2	0	0.0201612903225806	9.83	100	90.17	0.757764219602007	0.12046590525827	FALSE
"ENSG00000139832"	"body"	"RAB20"	39.01	11.99	2	6	0.00747293606919707	76.49	25	-51.49	0.762544496856844	0.117734808800129	FALSE
"ENSG00000161509"	"body"	"GRIN2C"	46.04	2.96	2	3	0.00736313877268373	93.96	40	-53.96	0.762544496856844	0.117734808800129	FALSE
"ENSG00000101181"	"CGI_promoter"	"MTG2"	4.93	12.07	4	0	0.0210526315789474	29	100	71	0.7627765064836	0.117602691690084	FALSE
"ENSG00000163399"	"CGI_promoter"	"ATP1A1"	7.98	56.02	2	0	0.020979020979021	12.47	100	87.53	0.7627765064836	0.117602691690084	FALSE
"ENSG00000164197"	"CGI_promoter"	"RNF180"	7	2	0	4	0.020979020979021	77.78	0	-77.78	0.7627765064836	0.117602691690084	FALSE
"ENSG00000160345"	"CGI_promoter"	"C9orf116"	10.11	27.89	0	18	0.0217331730608097	26.61	0	-26.61	0.765462339252909	0.116076171728612	FALSE
"ENSG00000177380"	"CGI_promoter"	"PPFIA3"	2.96	26.04	2	0	0.021505376344086	10.21	100	89.79	0.765462339252909	0.116076171728612	FALSE
"ENSG00000196876"	"CGI_promoter"	"SCN8A"	0	20	2	2	0.0217391304347826	0	50	50	0.765462339252909	0.116076171728612	FALSE
"ENSG00000197081"	"CGI_promoter"	"IGF2R"	2	20	2	0	0.0217391304347826	9.09	100	90.91	0.765462339252909	0.116076171728612	FALSE
"ENSG00000169087"	"CGI_promoter"	"HSPBAP1"	1	14	2	0	0.0220588235294118	6.67	100	93.33	0.76593137254902	0.115810141409786	FALSE
"ENSG00000186812"	"CGI_promoter"	"ZNF397"	0	14	2.01	0.99	0.0220588235294117	0	67	67	0.76593137254902	0.115810141409786	FALSE
"ENSG00000157766"	"CGI_promoter"	"ACAN"	11.98	1.02	1	3	0.0222689075630252	92.15	25	-67.15	0.767893364242249	0.114699085354679	FALSE
"ENSG00000061455"	"CGI_promoter"	"PRDM6"	3	8	5	0	0.0256410256410256	27.27	100	72.73	0.807102502017757	0.0930713063760632	FALSE
"ENSG00000101158"	"CGI_promoter"	"NELFCD"	3	23	2	0	0.0264550264550265	11.54	100	88.46	0.807102502017757	0.0930713063760632	FALSE
"ENSG00000101335"	"CGI_promoter"	"MYL9"	4	0	0	3	0.0285714285714286	100	0	-100	0.807102502017757	0.0930713063760632	FALSE
"ENSG00000104973"	"CGI_promoter"	"MED25"	4.95	17.05	3	0	0.0243478260869565	22.5	100	77.5	0.807102502017757	0.0930713063760632	FALSE
"ENSG00000105698"	"CGI_promoter"	"USF2"	4.92	38.08	6	9	0.0250162654521795	11.44	40	28.56	0.807102502017757	0.0930713063760632	FALSE
"ENSG00000106683"	"CGI_promoter"	"LIMK1"	3	0	0	4	0.0285714285714286	100	0	-100	0.807102502017757	0.0930713063760632	FALSE
"ENSG00000113163"	"CGI_promoter"	"COL4A3BP"	0	7	2	0	0.0277777777777778	0	100	100	0.807102502017757	0.0930713063760632	FALSE
"ENSG00000117479"	"CGI_promoter"	"SLC19A2"	3.01	21.99	2	0	0.0284900284900285	12.04	100	87.96	0.807102502017757	0.0930713063760632	FALSE
"ENSG00000119408"	"CGI_promoter"	"NEK6"	2.99	27.01	3	2	0.0263713989994825	9.97	60	50.03	0.807102502017757	0.0930713063760632	FALSE
"ENSG00000122008"	"CGI_promoter"	"POLK"	0	7	2	0	0.0277777777777778	0	100	100	0.807102502017757	0.0930713063760632	FALSE
"ENSG00000132388"	"CGI_promoter"	"UBE2G1"	0.99	12.01	2	0	0.0285714285714286	7.62	100	92.38	0.807102502017757	0.0930713063760632	FALSE
"ENSG00000136840"	"CGI_promoter"	"ST6GALNAC4"	21.02	3.98	1.98	4.02	0.0258406776760503	84.08	33	-51.08	0.807102502017757	0.0930713063760632	FALSE
"ENSG00000139832"	"CGI_promoter"	"RAB20"	4	0	0	4	0.0285714285714286	100	0	-100	0.807102502017757	0.0930713063760632	FALSE
"ENSG00000144895"	"CGI_promoter"	"EIF2A"	0	7	2	0	0.0277777777777778	0	100	100	0.807102502017757	0.0930713063760632	FALSE
"ENSG00000153094"	"CGI_promoter"	"BCL2L11"	2.02	17.98	2	0	0.025974025974026	10.1	100	89.9	0.807102502017757	0.0930713063760632	FALSE
"ENSG00000160318"	"CGI_promoter"	"CLDND2"	7.01	10.99	0	11	0.0259293430207973	38.94	0	-38.94	0.807102502017757	0.0930713063760632	FALSE
"ENSG00000160838"	"CGI_promoter"	"LRRC71"	15.96	15.04	0	6	0.0267861444332033	51.48	0	-51.48	0.807102502017757	0.0930713063760632	FALSE
"ENSG00000162910"	"CGI_promoter"	"MRPL55"	3.01	6.99	5	0	0.0256410256410256	30.1	100	69.9	0.807102502017757	0.0930713063760632	FALSE
"ENSG00000164346"	"CGI_promoter"	"NSA2"	2	0	0	7	0.0277777777777778	100	0	-100	0.807102502017757	0.0930713063760632	FALSE
"ENSG00000165527"	"CGI_promoter"	"ARF6"	0	37	1	0	0.0263157894736842	0	100	100	0.807102502017757	0.0930713063760632	FALSE
"ENSG00000167772"	"CGI_promoter"	"ANGPTL4"	1.02	22.98	2.01	0.99	0.024957264957265	4.25	67	62.75	0.807102502017757	0.0930713063760632	FALSE
"ENSG00000169155"	"CGI_promoter"	"ZBTB43"	4.96	16.04	3	0	0.0276679841897233	23.62	100	76.38	0.807102502017757	0.0930713063760632	FALSE
"ENSG00000174740"	"CGI_promoter"	"PABPC5"	0	4	4	0	0.0285714285714286	0	100	100	0.807102502017757	0.0930713063760632	FALSE
"ENSG00000180773"	"CGI_promoter"	"SLC36A4"	0	7	3	1	0.0242424242424243	0	75	75	0.807102502017757	0.0930713063760632	FALSE
"ENSG00000184486"	"CGI_promoter"	"POU3F2"	2	9	3	0	0.0274725274725275	18.18	100	81.82	0.807102502017757	0.0930713063760632	FALSE
"ENSG00000186767"	"CGI_promoter"	"SPIN4"	3	0	0.96	7.04	0.0242424242424243	100	12	-88	0.807102502017757	0.0930713063760632	FALSE
"ENSG00000187239"	"CGI_promoter"	"FNBP1"	1	12	2	0	0.0285714285714286	7.69	100	92.31	0.807102502017757	0.0930713063760632	FALSE
"ENSG00000197162"	"CGI_promoter"	"ZNF785"	3.01	7.99	4	0	0.0256410256410257	27.36	100	72.64	0.807102502017757	0.0930713063760632	FALSE
"ENSG00000197713"	"CGI_promoter"	"RPE"	4	0	0	3	0.0285714285714286	100	0	-100	0.807102502017757	0.0930713063760632	FALSE
"ENSG00000197980"	"CGI_promoter"	"LEKR1"	1	7	3	0	0.0242424242424243	12.5	100	87.5	0.807102502017757	0.0930713063760632	FALSE
"ENSG00000204919"	"CGI_promoter"	"PRR20A"	4	0	0	4	0.0285714285714286	100	0	-100	0.807102502017757	0.0930713063760632	FALSE
"ENSG00000259363"	"CGI_promoter"	"CTD-2054N24.2"	0	4	3	0	0.0285714285714286	0	100	100	0.807102502017757	0.0930713063760632	FALSE
"ENSG00000163684"	"CGI_promoter"	"RPP14"	1.98	30.02	2.01	0.99	0.0290297937356761	6.19	67	60.81	0.815443644260565	0.0886060479068202	FALSE
"ENSG00000106462"	"CGI_promoter"	"EZH2"	1	66	1	0	0.0294117647058823	1.49	100	98.51	0.81557053060397	0.0885384751784775	FALSE
"ENSG00000112902"	"CGI_promoter"	"SEMA5A"	6.01	16.99	0	17	0.0295236532078637	26.13	0	-26.13	0.81557053060397	0.0885384751784775	FALSE
"ENSG00000132912"	"CGI_promoter"	"DCTN4"	8.04	3.96	0	5	0.0294117647058823	67	0	-67	0.81557053060397	0.0885384751784775	FALSE
"ENSG00000082684"	"CGI_promoter"	"SEMA5B"	12.06	12.94	0	8	0.0298654812002977	48.24	0	-48.24	0.818952173193086	0.0867414602967599	FALSE
"ENSG00000184047"	"CGI_promoter"	"DIABLO"	11.96	31.04	3	0	0.0299736495388669	27.81	100	72.19	0.818952173193086	0.0867414602967599	FALSE
"peak_11147"	"MCF7_H3K27ac_peaks"	"ZNF223"	8	0	0	6	0.000333000333000333	100	0	-100	0.826284826284825	0.0828702224599147	FALSE
"ENSG00000001036"	"CGI_promoter"	"FUCA2"	4	1	0.96	7.04	0.0318570318570319	80	12	-68	0.829187396351576	0.0813473078041323	FALSE
"ENSG00000067900"	"CGI_promoter"	"ROCK1"	6	0	1	3	0.0333333333333333	100	25	-75	0.829187396351576	0.0813473078041323	FALSE
"ENSG00000069011"	"CGI_promoter"	"PITX1"	0	25	1.98	4.02	0.0322580645161291	0	33	33	0.829187396351576	0.0813473078041323	FALSE
"ENSG00000104043"	"CGI_promoter"	"ATP8B4"	3.98	25.02	2	0	0.0322580645161291	13.72	100	86.28	0.829187396351576	0.0813473078041323	FALSE
"ENSG00000105778"	"CGI_promoter"	"AVL9"	3	20	2	0	0.0333333333333334	13.04	100	86.96	0.829187396351576	0.0813473078041323	FALSE
"ENSG00000106125"	"CGI_promoter"	"FAM188B"	0	11	2.01	0.99	0.032967032967033	0	67	67	0.829187396351576	0.0813473078041323	FALSE
"ENSG00000106355"	"CGI_promoter"	"LSM5"	3	20	2	0	0.0333333333333334	13.04	100	86.96	0.829187396351576	0.0813473078041323	FALSE
"ENSG00000121690"	"CGI_promoter"	"DEPDC7"	9.98	2.02	2.97	6.03	0.0318443166740381	83.17	33	-50.17	0.829187396351576	0.0813473078041323	FALSE
"ENSG00000136925"	"CGI_promoter"	"TSTD2"	0	29	1	0	0.0333333333333334	0	100	100	0.829187396351576	0.0813473078041323	FALSE
"ENSG00000139343"	"CGI_promoter"	"SNRPF"	7.04	0.96	1	4	0.0318570318570319	88	20	-68	0.829187396351576	0.0813473078041323	FALSE
"ENSG00000140284"	"CGI_promoter"	"SLC27A2"	3.98	25.02	2	0	0.0322580645161291	13.72	100	86.28	0.829187396351576	0.0813473078041323	FALSE
"ENSG00000143418"	"CGI_promoter"	"CERS2"	3	25	3	2	0.0313100414602083	10.71	60	49.29	0.829187396351576	0.0813473078041323	FALSE
"ENSG00000145242"	"CGI_promoter"	"EPHA5"	3	1	0	6	0.0333333333333333	75	0	-75	0.829187396351576	0.0813473078041323	FALSE
"ENSG00000163281"	"CGI_promoter"	"GNPDA2"	6	1	0	3	0.0333333333333333	85.71	0	-85.71	0.829187396351576	0.0813473078041323	FALSE
"ENSG00000166123"	"CGI_promoter"	"GPT2"	2.98	21.02	2	0	0.0307692307692308	12.42	100	87.58	0.829187396351576	0.0813473078041323	FALSE
"ENSG00000171163"	"CGI_promoter"	"ZNF692"	6	0	1	3	0.0333333333333333	100	25	-75	0.829187396351576	0.0813473078041323	FALSE
"ENSG00000204052"	"CGI_promoter"	"LRRC73"	2	14	3	1	0.0319917440660475	12.5	75	62.5	0.829187396351576	0.0813473078041323	FALSE
"ENSG00000254614"	"CGI_promoter"	"AP003068.23"	3.96	25.04	2	0	0.0322580645161291	13.66	100	86.34	0.829187396351576	0.0813473078041323	FALSE
"ENSG00000011021"	"CGI_promoter"	"CLCN6"	3	3	0	10	0.0357142857142857	50	0	-50	0.835657565750053	0.0779716505173951	FALSE
"ENSG00000075388"	"CGI_promoter"	"FGF4"	15	0	2	2	0.0350877192982456	100	50	-50	0.835657565750053	0.0779716505173951	FALSE
"ENSG00000123144"	"CGI_promoter"	"C19orf43"	2.99	10.01	3	0	0.0357142857142857	23	100	77	0.835657565750053	0.0779716505173951	FALSE
"ENSG00000125384"	"CGI_promoter"	"PTGER2"	17.01	15.99	15.96	3.04	0.0346816875320158	51.55	84	32.45	0.835657565750053	0.0779716505173951	FALSE
"ENSG00000140600"	"CGI_promoter"	"SH3GL3"	2	27	2.01	0.99	0.0346774193548387	6.9	67	60.1	0.835657565750053	0.0779716505173951	FALSE
"ENSG00000140853"	"CGI_promoter"	"NLRC5"	6	0	0	2	0.0357142857142857	100	0	-100	0.835657565750053	0.0779716505173951	FALSE
"ENSG00000177000"	"CGI_promoter"	"MTHFR"	3	3	0	10	0.0357142857142857	50	0	-50	0.835657565750053	0.0779716505173951	FALSE
"ENSG00000177192"	"CGI_promoter"	"PUS1"	6	33	2	0	0.0341463414634146	15.38	100	84.62	0.835657565750053	0.0779716505173951	FALSE
"ENSG00000183475"	"CGI_promoter"	"ASB7"	4.98	28.02	2	0	0.0352941176470588	15.09	100	84.91	0.835657565750053	0.0779716505173951	FALSE
"ENSG00000198624"	"CGI_promoter"	"CCDC69"	4	6	0	11	0.0350877192982457	40	0	-40	0.835657565750053	0.0779716505173951	FALSE
"ENSG00000205018"	"CGI_promoter"	"RP11-830F9.6"	22.92	22.08	5.06	16.94	0.0357661438141023	50.93	23	-27.93	0.835657565750053	0.0779716505173951	FALSE
"ENSG00000239382"	"CGI_promoter"	"ALKBH6"	0	6	2	0	0.0357142857142857	0	100	100	0.835657565750053	0.0779716505173951	FALSE
"ENSG00000241343"	"CGI_promoter"	"RPL36A"	0	6	2	0	0.0357142857142857	0	100	100	0.835657565750053	0.0779716505173951	FALSE
"ENSG00000160293"	"CGI_promoter"	"VAV2"	6.01	23.99	0	21	0.0359832554668491	20.03	0	-20.03	0.836104422275732	0.0777394795154022	FALSE
"ENSG00000169057"	"CGI_promoter"	"MECP2"	4	12	3	0	0.0361197110423116	25	100	75	0.836104422275732	0.0777394795154022	FALSE
"ENSG00000170345"	"CGI_promoter"	"FOS"	8.98	16.02	0	10	0.0363008384666436	35.92	0	-35.92	0.836424849461834	0.077573073147717	FALSE
"ENSG00000115561"	"body"	"CHMP3"	49.15	42.85	8	0	0.00965898396970576	53.42	100	46.58	0.845351498863932	0.0729626729725839	FALSE
"ENSG00000135324"	"body"	"MRAP2"	3	8	6	0	0.0090497737556561	27.27	100	72.73	0.845351498863932	0.0729626729725839	FALSE
"ENSG00000143106"	"body"	"PSMA5"	13	0	0	2	0.00952380952380953	100	0	-100	0.845351498863932	0.0729626729725839	FALSE
"ENSG00000152700"	"body"	"SAR1B"	14.01	2.99	2	6	0.00986061992926982	82.41	25	-57.41	0.845351498863932	0.0729626729725839	FALSE
"ENSG00000155506"	"body"	"LARP1"	57.74	49.26	9	0	0.00984150554558943	53.96	100	46.04	0.845351498863932	0.0729626729725839	FALSE
"ENSG00000157625"	"body"	"TAB3"	18.98	13.02	1	9	0.00983722934942446	59.31	10	-49.31	0.845351498863932	0.0729626729725839	FALSE
"ENSG00000170214"	"body"	"ADRA1B"	15.95	4.05	1.02	4.98	0.00966859227728791	79.75	17	-62.75	0.845351498863932	0.0729626729725839	FALSE
"ENSG00000183530"	"body"	"PRR14L"	34.93	7.07	4	6	0.0099751476865944	83.17	40	-43.17	0.845351498863932	0.0729626729725839	FALSE
"ENSG00000215915"	"body"	"ATAD3C"	26	5	0	3	0.00935828877005348	83.87	0	-83.87	0.845351498863932	0.0729626729725839	FALSE
"ENSG00000249884"	"body"	"RNF103-CHMP3"	49.15	42.85	8	0	0.00965898396970576	53.42	100	46.58	0.845351498863932	0.0729626729725839	FALSE
"ENSG00000253320"	"CGI_promoter"	"KB-1507C5.2"	8.96	44.04	2	0	0.037037037037037	16.91	100	83.09	0.849473326537547	0.0708502534275733	FALSE
"ENSG00000197977"	"CGI_promoter"	"ELOVL2"	10.97	18.03	0	10	0.0373224267911175	37.83	0	-37.83	0.852110200710445	0.0695042356727928	FALSE
"ENSG00000065057"	"CGI_promoter"	"NTHL1"	0	25	1	0	0.0384615384615385	0	100	100	0.861216438860238	0.0648876889761022	FALSE
"ENSG00000095596"	"CGI_promoter"	"CYP26A1"	23.01	15.99	0	4	0.0392593793047565	59	0	-59	0.861216438860238	0.0648876889761022	FALSE
"ENSG00000110975"	"CGI_promoter"	"SYT10"	24.02	8.98	2.03	4.97	0.0392714696120269	72.79	29	-43.79	0.861216438860238	0.0648876889761022	FALSE
"ENSG00000114166"	"CGI_promoter"	"KAT2B"	0	10	2.01	0.99	0.0384615384615385	0	67	67	0.861216438860238	0.0648876889761022	FALSE
"ENSG00000125834"	"CGI_promoter"	"STK35"	0	14	2	2	0.0392156862745098	0	50	50	0.861216438860238	0.0648876889761022	FALSE
"ENSG00000156642"	"CGI_promoter"	"NPTN"	2	15	3.99	3.01	0.0380694820054088	11.76	57	45.24	0.861216438860238	0.0648876889761022	FALSE
"ENSG00000169727"	"CGI_promoter"	"GPS1"	1.99	14.01	2	0	0.0392156862745098	12.44	100	87.56	0.861216438860238	0.0648876889761022	FALSE
"ENSG00000187122"	"CGI_promoter"	"SLIT1"	2	14	2	0	0.0392156862745098	12.5	100	87.5	0.861216438860238	0.0648876889761022	FALSE
"ENSG00000189241"	"CGI_promoter"	"TSPYL1"	4.04	7.96	0	13	0.0391304347826086	33.67	0	-33.67	0.861216438860238	0.0648876889761022	FALSE
"ENSG00000160714"	"CGI_promoter"	"UBE2Q1"	4	22	2	0	0.0396825396825397	15.38	100	84.62	0.862663906142167	0.0641583724631181	FALSE
"ENSG00000263053"	"CGI_promoter"	"RP11-1055B8.6"	3.99	22.01	2	0	0.0396825396825397	15.35	100	84.65	0.862663906142167	0.0641583724631181	FALSE
"ENSG00000100028"	"CGI_promoter"	"SNRPD3"	1	17	2.01	0.99	0.0413533834586466	5.56	67	61.44	0.889851581526159	0.0506824233543299	FALSE
"ENSG00000138867"	"CGI_promoter"	"GUCD1"	1	17	2.01	0.99	0.0413533834586466	5.56	67	61.44	0.889851581526159	0.0506824233543299	FALSE
"ENSG00000197701"	"CGI_promoter"	"ZNF595"	17.86	28.14	0	8	0.041467083699119	38.83	0	-38.83	0.889851581526159	0.0506824233543299	FALSE
"ENSG00000065320"	"CGI_promoter"	"NTN1"	7.06	32.94	2	0	0.0418118466898955	17.65	100	82.35	0.893415527561869	0.0489465037604916	FALSE
"ENSG00000069206"	"body"	"ADAM7"	6.01	12.99	5	0	0.0108695652173913	31.63	100	68.37	0.894856980672625	0.0482463696762048	FALSE
"ENSG00000153339"	"body"	"TRAPPC8"	33.89	24.11	0.99	8.01	0.010917255164206	58.43	11	-47.43	0.894856980672625	0.0482463696762048	FALSE
"ENSG00000180549"	"CGI_promoter"	"FUT7"	10	1	7	7	0.0421052631578947	90.91	50	-40.91	0.89585666293393	0.0477614718966029	FALSE
"ENSG00000272305"	"body"	"RP11-894J14.5"	28.09	20.91	1.95	11.05	0.0112212729353898	57.33	15	-42.33	0.904941365757246	0.0433795593064296	FALSE
"ENSG00000185338"	"CGI_promoter"	"SOCS1"	9.95	20.05	0	10	0.0428321713713205	33.17	0	-33.17	0.907461257866961	0.0421719071775308	FALSE
"ENSG00000169251"	"body"	"NMD3"	21.05	23.95	7	0	0.0114373736401271	46.78	100	53.22	0.907728066676753	0.0420442360932162	FALSE
"ENSG00000099995"	"CGI_promoter"	"SF3A1"	5	0	0	2	0.0476190476190476	100	0	-100	0.912282872923727	0.0398704784460133	FALSE
"ENSG00000100811"	"CGI_promoter"	"YY1"	2	23	2.01	0.99	0.0451770451770452	8	67	59	0.912282872923727	0.0398704784460133	FALSE
"ENSG00000103148"	"CGI_promoter"	"NPRL3"	7	0	2	3	0.0454545454545455	100	40	-60	0.912282872923727	0.0398704784460133	FALSE
"ENSG00000105290"	"CGI_promoter"	"APLP1"	1	5	3	0	0.0476190476190476	16.67	100	83.33	0.912282872923727	0.0398704784460133	FALSE
"ENSG00000119004"	"CGI_promoter"	"CYP20A1"	4	1	0	4	0.0476190476190477	80	0	-80	0.912282872923727	0.0398704784460133	FALSE
"ENSG00000119314"	"CGI_promoter"	"PTBP3"	0	20	1	0	0.0476190476190476	0	100	100	0.912282872923727	0.0398704784460133	FALSE
"ENSG00000125652"	"CGI_promoter"	"ALKBH7"	9	8	0	6	0.0480549199084669	52.94	0	-52.94	0.912282872923727	0.0398704784460133	FALSE
"ENSG00000135333"	"CGI_promoter"	"EPHA7"	5	0	0	2	0.0476190476190476	100	0	-100	0.912282872923727	0.0398704784460133	FALSE
"ENSG00000140577"	"CGI_promoter"	"CRTC3"	0	22	1	0	0.0434782608695652	0	100	100	0.912282872923727	0.0398704784460133	FALSE
"ENSG00000143977"	"CGI_promoter"	"SNRPG"	0	21	1	0	0.0454545454545455	0	100	100	0.912282872923727	0.0398704784460133	FALSE
"ENSG00000145604"	"CGI_promoter"	"SKP2"	11	15	2.04	14.96	0.0449334513583888	42.31	12	-30.31	0.912282872923727	0.0398704784460133	FALSE
"ENSG00000150753"	"CGI_promoter"	"CCT5"	0	20	1	0	0.0476190476190476	0	100	100	0.912282872923727	0.0398704784460133	FALSE
"ENSG00000150756"	"CGI_promoter"	"FAM173B"	0	20	1	0	0.0476190476190476	0	100	100	0.912282872923727	0.0398704784460133	FALSE
"ENSG00000160256"	"CGI_promoter"	"FAM207A"	6.02	7.98	0	9	0.0480549199084668	43	0	-43	0.912282872923727	0.0398704784460133	FALSE
"ENSG00000160959"	"CGI_promoter"	"LRRC14"	12.03	42.97	5.04	3.96	0.0481685356903728	21.87	56	34.13	0.912282872923727	0.0398704784460133	FALSE
"ENSG00000164187"	"CGI_promoter"	"LMBRD2"	11	15	2.04	14.96	0.0449334513583888	42.31	12	-30.31	0.912282872923727	0.0398704784460133	FALSE
"ENSG00000169783"	"CGI_promoter"	"LINGO1"	10.02	40.98	2	0	0.0478955007256894	19.65	100	80.35	0.912282872923727	0.0398704784460133	FALSE
"ENSG00000171970"	"CGI_promoter"	"ZNF57"	2.96	16.04	2	0	0.0476190476190476	15.58	100	84.42	0.912282872923727	0.0398704784460133	FALSE
"ENSG00000173020"	"CGI_promoter"	"ADRBK1"	15.05	11.95	0.96	7.04	0.047247982012099	55.74	12	-43.74	0.912282872923727	0.0398704784460133	FALSE
"ENSG00000174721"	"CGI_promoter"	"FGFBP3"	1	9	2	0	0.0454545454545455	10	100	90	0.912282872923727	0.0398704784460133	FALSE
"ENSG00000179168"	"CGI_promoter"	"GGN"	5	7	5	0	0.0441176470588236	41.67	100	58.33	0.912282872923727	0.0398704784460133	FALSE
"ENSG00000183250"	"CGI_promoter"	"C21orf67"	6.02	7.98	0	9	0.0480549199084668	43	0	-43	0.912282872923727	0.0398704784460133	FALSE
"ENSG00000184254"	"CGI_promoter"	"ALDH1A3"	1.98	13.02	2	0	0.0441176470588236	13.2	100	86.8	0.912282872923727	0.0398704784460133	FALSE
"ENSG00000188706"	"CGI_promoter"	"ZDHHC9"	0	5	2	0	0.0476190476190476	0	100	100	0.912282872923727	0.0398704784460133	FALSE
"ENSG00000196284"	"CGI_promoter"	"SUPT3H"	0	20	1	0	0.0476190476190476	0	100	100	0.912282872923727	0.0398704784460133	FALSE
"ENSG00000197410"	"CGI_promoter"	"DCHS2"	28.05	5.95	0	2	0.0444444444444444	82.5	0	-82.5	0.912282872923727	0.0398704784460133	FALSE
"ENSG00000204390"	"CGI_promoter"	"HSPA1L"	0	9	2.01	0.99	0.0454545454545455	0	67	67	0.912282872923727	0.0398704784460133	FALSE
"ENSG00000237412"	"CGI_promoter"	"PRSS56"	5.01	0.99	0	3	0.0476190476190476	83.5	0	-83.5	0.912282872923727	0.0398704784460133	FALSE
"ENSG00000160789"	"body"	"LMNA"	41.94	46.06	1.92	14.08	0.0117483676407677	47.66	12	-35.66	0.91440033036399	0.0388636257063532	FALSE
"ENSG00000161011"	"body"	"SQSTM1"	40.96	35.04	0	7	0.0119126294206361	53.89	0	-53.89	0.91440033036399	0.0388636257063532	FALSE
"ENSG00000163406"	"body"	"SLC15A2"	24.01	10.99	0.98	6.02	0.0121893395320866	68.6	14	-54.6	0.91440033036399	0.0388636257063532	FALSE
"ENSG00000173258"	"body"	"ZNF483"	17	3	1	4	0.0122529644268775	85	20	-65	0.91440033036399	0.0388636257063532	FALSE
"ENSG00000002549"	"CGI_promoter"	"LAP3"	0	15	2	3	0.0526315789473685	0	40	40	0.920810313075507	0.0358298252528278	FALSE
"ENSG00000008277"	"CGI_promoter"	"ADAM22"	6.01	7.99	0	8	0.0511305000469087	42.93	0	-42.93	0.920810313075507	0.0358298252528278	FALSE
"ENSG00000024526"	"CGI_promoter"	"DEPDC1"	2	0	0	4	0.0666666666666666	100	0	-100	0.920810313075507	0.0358298252528278	FALSE
"ENSG00000034510"	"CGI_promoter"	"TMSB10"	1.04	31.96	1	0	0.0588235294117647	3.15	100	96.85	0.920810313075507	0.0358298252528278	FALSE
"ENSG00000035499"	"CGI_promoter"	"DEPDC1B"	8.97	17.03	3	0	0.060207991242474	34.5	100	65.5	0.920810313075507	0.0358298252528278	FALSE
"ENSG00000038358"	"CGI_promoter"	"EDC4"	5	9	0	10	0.053030303030303	35.71	0	-35.71	0.920810313075507	0.0358298252528278	FALSE
"ENSG00000069849"	"CGI_promoter"	"ATP1B3"	28.92	35.08	4	0	0.0502465050314041	45.19	100	54.81	0.920810313075507	0.0358298252528278	FALSE
"ENSG00000071282"	"CGI_promoter"	"LMCD1"	1	7	2	0	0.0666666666666666	12.5	100	87.5	0.920810313075507	0.0358298252528278	FALSE
"ENSG00000072786"	"CGI_promoter"	"STK10"	16.87	39.13	0	10	0.0532186929276144	30.12	0	-30.12	0.920810313075507	0.0358298252528278	FALSE
"ENSG00000073350"	"CGI_promoter"	"LLGL2"	1.98	26.02	3.04	4.96	0.0614973262032085	7.07	38	30.93	0.920810313075507	0.0358298252528278	FALSE
"ENSG00000075624"	"CGI_promoter"	"ACTB"	0	15	2.97	8.03	0.0634615384615385	0	27	27	0.920810313075507	0.0358298252528278	FALSE
"ENSG00000089060"	"CGI_promoter"	"SLC8B1"	16	16	0.99	8.01	0.0564757311868994	50	11	-39	0.920810313075507	0.0358298252528278	FALSE
